0 0
1 16
2 31.9648
3 47.9104
4 64.2976
5 80.64
6 96.1024
7 111.5648
8 128.064
9 144.8544
10 160.208
11 177.8176
12 192.0416
13 208.8896
14 222.5344
15 240.48
16 256.9568
17 274.64
18 287.024
19 306.9088
20 325.6512
21 341.6224
22 351.728
23 371.0016
24 375.984
25 404.9312
26 418.0256
27 429.9168
28 449.7152
29 461.0784
30 481.3312
31 500.4992
32 512.32
33 530.7136
34 545.856
35 559.8048
36 570.4544
37 592.2336
38 612.9184
39 626.0928
40 642.9888
41 650.0224
42 675.5264
43 691.7536
44 703.0336
45 723.1488
46 728.2304
47 748.72
48 759.6832
49 785.4496
50 809.072
51 816.9824
52 838.5504
53 840.7904
54 864.2368
55 868.2688
56 905.0848
57 908.5408
58 931.2576
59 959.6832
60 962.0832
61 960.0032
62 1003.552
63 1014.9824
64 1026.4768
65 1041.808
66 1067.0624
67 1076.2784
68 1101.9264
69 1114.7904
70 1123.5904
71 1134.6752
72 1140.8032
73 1170.2496
74 1176.8416
75 1197.1296
76 1208.6656
77 1229.8752
78 1240.928
79 1274.5632
80 1278.08
81 1311.5552
82 1326.5312
83 1308.3936
84 1346.2624
85 1343.6544
86 1375.6896
87 1386.5792
88 1419.7408
89 1422.224
90 1420.4576
91 1436.1184
92 1460.848
93 1488.9504
94 1488.192
95 1507.856
96 1512.8544
97 1559.232
98 1572.1664
99 1571.9104
