0 0
1 9
2 18.219344400142003
3 27.195831848770204
4 36.0622356065108
5 45.04312047931348
6 53.908959524418194
7 62.826352479036395
8 70.99997632720314
9 81.66088998210331
10 89.55833495634376
11 97.8627922139192
12 107.9564746526135
13 117.55852810529778
14 127.38933672107994
15 135.4769154690801
16 145.29120720611724
17 152.09426700811392
18 163.1282989659135
19 173.12224128740596
20 179.56399920163716
21 191.030706396972
22 197.31274103455274
23 206.7894083349097
24 218.13809134840537
25 222.0439397223137
26 230.75247070119795
27 243.4287052093479
28 254.40846715017338
29 261.5464283860858
30 268.667904286491
31 279.71737707199475
32 286.9337586875298
33 298.60845211286653
34 304.2029380951021
35 317.6101755097567
36 322.9248308047527
37 333.2671673194982
38 340.7797293369045
39 353.81722926657136
40 355.6677054143623
41 365.19364296910993
42 379.75675564333176
43 389.0436288995968
44 397.953278146488
45 401.8652982394904
46 418.2729187484191
47 415.60810464615054
48 440.7218434347001
49 436.86410195389567
50 445.8083199205723
51 456.70657312863113
52 465.6424982915348
53 472.06287906032827
54 486.01305651976054
55 493.0981346603932
56 499.640470075271
57 509.5768896857941
58 522.9927013986809
59 532.0025973458436
60 537.8513197540527
61 544.0473623160769
62 557.1807987007514
63 566.9977007669481
64 582.158790699026
65 577.9280209594722
66 600.8579979972768
67 599.8640388457924
68 606.0600109161107
69 616.8567963299705
70 635.2905144789864
71 636.0936257946825
72 644.5808519437484
73 668.203299811344
74 653.3177121442781
75 674.3493156556606
76 688.596325626798
77 699.6664725333806
78 706.1450923352085
79 716.3290036400873
80 711.354193976225
81 725.9069049584668
82 740.2990590554714
83 741.953962716388
84 754.0353055646858
85 763.4478016410661
86 782.6973085767346
87 787.9615105698039
88 785.2347809596159
89 810.9514224499392
90 815.6224969087501
91 821.5988989078927
92 816.9228796255612
93 822.2299286099447
94 848.8747814640656
95 860.2922179744029
96 857.8008475173782
97 875.392272161394
98 889.5218395705217
99 902.3706726516358
